ID,Gender,Length,In Cluster,Diameter,Width,Height,Whole weight,BMI,Shucked weight,Viscera Weight,Shell Weight,Rings
67327431,M,0.64,0,0.53,0.249613602344831,0.165,1.1895,7.20909090909091,0.4765,0.3,0.35,11
85004770,F,0.64,0,0.48,0.302350717720277,0.145,1.1145,7.68620689655173,0.508,0.24,0.34,10
36123960,F,0.64,1,0.515,0.141039827442052,0.165,1.3115,7.94848484848485,0.4945,0.2555,0.41,10
67451747,I,0.64,0,0.49,0.250008809030681,0.135,1.1,8.14814814814815,0.488,0.2505,0.2925,10
99281883,M,0.64,0,0.49,0.3396008736255,0.155,1.1285,7.28064516129032,0.477,0.269,0.34,9
98184700,F,0.64,0,0.485,0.336912384964534,0.185,1.4195,7.67297297297297,0.6735,0.3465,0.3255,11
8138674,F,0.645,1,0.51,0.032432804546336,0.18,1.6195,8.99722222222222,0.7815,0.322,0.4675,12
92253463,M,0.645,0,0.49,0.321875111310503,0.175,1.32,7.54285714285714,0.6525,0.2375,0.3385,11
59427524,F,0.645,0,0.52,0.223835980938984,0.21,1.5535,7.39761904761905,0.616,0.3655,0.474,16
74716277,I,0.65,0,0.52,0.272517343030506,0.15,1.238,8.25333333333333,0.5495,0.296,0.3305,10
27331341,F,0.65,1,0.51,0.107693846689771,0.155,1.189,7.67096774193549,0.483,0.278,0.3645,13
90781153,F,0.65,0,0.51,0.318011097161751,0.185,1.375,7.43243243243243,0.531,0.384,0.3985,10
31934246,F,0.655,1,0.515,0.125266582665903,0.18,1.412,7.84444444444444,0.6195,0.2485,0.497,11
85797818,F,0.655,0,0.525,0.304547742736748,0.175,1.348,7.70285714285714,0.5855,0.2605,0.394,10
84813124,M,0.655,0,0.52,0.30181755640204,0.17,1.1445,6.73235294117647,0.53,0.223,0.348,9
77677770,F,0.66,0,0.535,0.281355031619997,0.205,1.4415,7.03170731707317,0.5925,0.2775,0.49,10
61565281,M,0.66,0,0.51,0.230938157129872,0.175,1.218,6.96,0.5055,0.303,0.37,11
16220461,F,0.665,1,0.5,0.064427636313121,0.15,1.2475,8.31666666666667,0.4625,0.2955,0.3595,10
9628123,M,0.665,1,0.515,0.038351389385616,0.2,1.2695,6.3475,0.5115,0.2675,0.436,12
99692754,M,0.665,0,0.525,0.340600159837279,0.18,1.429,7.93888888888889,0.6715,0.29,0.4,12
63285756,F,0.67,0,0.53,0.236586668283244,0.205,1.4015,6.83658536585366,0.643,0.2465,0.416,12
41310310,M,0.675,1,0.515,0.160234460293995,0.15,1.312,8.74666666666667,0.556,0.2845,0.4115,11
82931819,F,0.675,0,0.51,0.296537810564422,0.185,1.473,7.96216216216216,0.6295,0.3025,0.4245,11
89308523,M,0.68,0,0.54,0.314094234310903,0.19,1.623,8.5421052631579,0.7165,0.354,0.4715,12
25275699,M,0.68,1,0.54,0.099771998212022,0.155,1.534,9.89677419354839,0.671,0.379,0.384,10
1596011,M,0.685,1,0.535,0.006366893992489,0.155,1.3845,8.93225806451613,0.6615,0.2145,0.4075,10
91386582,M,0.69,0,0.55,0.319606322656697,0.18,1.6915,9.39722222222222,0.6655,0.402,0.5,11
73568865,M,0.695,0,0.545,0.269039900938622,0.185,1.5715,8.49459459459459,0.6645,0.3835,0.4505,13
32975218,F,0.7,1,0.575,0.129206387592923,0.205,1.773,8.64878048780488,0.605,0.447,0.538,13
98950652,M,0.7,0,0.55,0.338792309062555,0.175,1.4405,8.23142857142857,0.6565,0.2985,0.375,12
51708986,M,0.7,0,0.55,0.197453283516131,0.195,1.6245,8.33076923076923,0.675,0.347,0.535,13
61476334,F,0.705,0,0.535,0.230644489510853,0.22,1.866,8.48181818181818,0.929,0.3835,0.4395,10
9879261,F,0.72,1,0.575,0.03934853315833,0.18,1.6705,9.28055555555556,0.732,0.3605,0.501,12
6841416,M,0.72,1,0.565,0.027272024127787,0.19,2.081,10.9526315789474,1.0815,0.4305,0.503,11
63043791,F,0.725,0,0.57,0.235795942143276,0.205,1.6195,7.9,0.744,0.315,0.488,11
65886395,F,0.75,0,0.55,0.245008432090127,0.195,1.8325,9.3974358974359,0.83,0.366,0.44,11
98123188,M,0.76,0,0.605,0.336760796833317,0.215,2.173,10.106976744186,0.801,0.4915,0.646,13
13015428,I,0.135,1,0.13,0.051777816659691,0.04,0.029,0.725,0.0125,0.0065,0.008,4
10208070,I,0.16,1,0.11,0.040653690552651,0.025,0.0195,0.78,0.0075,0.005,0.006,4
72151717,I,0.21,0,0.15,0.264704309111898,0.055,0.0465,0.845454545454545,0.017,0.012,0.015,5
5241752,I,0.28,1,0.21,0.020901994058266,0.075,0.1195,1.59333333333333,0.053,0.0265,0.03,6
78943967,I,0.28,0,0.2,0.285072460361067,0.065,0.0895,1.37692307692308,0.036,0.0185,0.03,7
73596641,I,0.285,0,0.215,0.269124430666287,0.06,0.0935,1.55833333333333,0.031,0.023,0.03,6
99193559,I,0.29,0,0.21,0.339385526768967,0.07,0.1115,1.59285714285714,0.048,0.0205,0.03,5
73775272,I,0.29,0,0.21,0.269667634350856,0.06,0.1195,1.99166666666667,0.056,0.0235,0.03,6
22331106,I,0.29,1,0.21,0.088353291876707,0.065,0.097,1.49230769230769,0.0375,0.022,0.03,6
25664252,I,0.32,1,0.24,0.101272627914408,0.07,0.133,1.9,0.0585,0.0255,0.041,6
87520730,I,0.325,0,0.25,0.30926944005658,0.07,0.1745,2.49285714285714,0.0875,0.0355,0.04,7
10483868,I,0.335,1,0.25,0.041748091879567,0.08,0.1695,2.11875,0.0695,0.044,0.0495,6
34295186,I,0.35,1,0.235,0.134182660954204,0.08,0.17,2.125,0.0725,0.0465,0.0495,7
32642515,I,0.35,1,0.25,0.127948644962821,0.07,0.1605,2.29285714285714,0.0715,0.0335,0.046,6
95610951,I,0.355,0,0.27,0.330491544742898,0.105,0.271,2.58095238095238,0.1425,0.0525,0.0735,9
67086898,I,0.36,0,0.27,0.24884800160419,0.085,0.2185,2.57058823529412,0.1065,0.038,0.062,6
77647170,I,0.36,0,0.27,0.281264738134552,0.085,0.196,2.30588235294118,0.0905,0.034,0.053,7
63129966,I,0.375,0,0.28,0.236077693882699,0.08,0.226,2.825,0.105,0.047,0.065,6
91200427,I,0.375,0,0.275,0.319116764911503,0.085,0.22,2.58823529411765,0.109,0.05,0.0605,7
73655502,I,0.395,0,0.29,0.26930350101673,0.095,0.3,3.15789473684211,0.158,0.068,0.078,7
74102447,I,0.405,0,0.25,0.270660699245284,0.09,0.2875,3.19444444444444,0.128,0.063,0.0805,7
47921290,I,0.415,1,0.325,0.184106411458155,0.11,0.316,2.87272727272727,0.1385,0.0795,0.0925,8
23257322,I,0.425,1,0.315,0.091953586007379,0.095,0.3675,3.86842105263158,0.1865,0.0675,0.0985,7
47671816,I,0.43,1,0.32,0.183218585820977,0.11,0.3675,3.34090909090909,0.1675,0.102,0.105,8
15937504,I,0.435,1,0.325,0.063313299102673,0.12,0.346,2.88333333333333,0.159,0.084,0.095,7
70509013,M,0.45,0,0.33,0.259622925572149,0.105,0.4955,4.71904761904762,0.2575,0.082,0.129,8
69120564,I,0.46,0,0.35,0.255281840222084,0.11,0.4675,4.25,0.2125,0.099,0.1375,7
51273490,M,0.47,0,0.365,0.195931612890816,0.135,0.522,3.86666666666667,0.2395,0.1525,0.145,10
17749242,I,0.47,1,0.375,0.070439190229178,0.105,0.441,4.2,0.167,0.0865,0.145,10
75056330,I,0.475,0,0.365,0.273542242168264,0.12,0.5185,4.32083333333333,0.268,0.1095,0.1365,8
58088511,M,0.505,0,0.39,0.219341056944698,0.12,0.653,5.44166666666667,0.3315,0.1385,0.167,9
26831277,M,0.505,1,0.395,0.105770709495332,0.135,0.5915,4.38148148148148,0.288,0.1315,0.185,12
31517571,M,0.505,1,0.385,0.123685876281172,0.115,0.4825,4.19565217391304,0.21,0.1035,0.1535,10
28981679,I,0.51,1,0.455,0.11402179945294,0.135,0.6855,5.07777777777778,0.2875,0.154,0.2035,9
39930947,M,0.515,1,0.4,0.155167405948727,0.14,0.6335,4.525,0.288,0.145,0.168,9
29963051,M,0.525,1,0.41,0.117770495291316,0.13,0.6875,5.28846153846154,0.3435,0.1495,0.1765,9
63793629,F,0.53,0,0.43,0.238242424195117,0.15,0.741,4.94,0.325,0.1855,0.196,9
26857988,F,0.53,1,0.405,0.105873502958391,0.13,0.6355,4.88846153846154,0.2635,0.1565,0.185,9
19773211,M,0.545,1,0.44,0.078372667894687,0.14,0.8395,5.99642857142857,0.356,0.1905,0.2385,11
6168411,F,0.55,1,0.47,0.02459280127653,0.15,0.9205,6.13666666666667,0.381,0.2435,0.2675,10
93252205,F,0.56,0,0.41,0.324466601689331,0.16,0.8215,5.134375,0.342,0.184,0.253,9
76786277,M,0.565,0,0.445,0.278715641841678,0.145,0.9255,6.38275862068966,0.4345,0.212,0.2475,9
82841989,F,0.57,0,0.435,0.296283627252096,0.15,0.8295,5.53,0.3875,0.156,0.245,10
82852867,M,0.58,0,0.46,0.296314418084253,0.16,1.063,6.64375,0.513,0.2705,0.2625,9
53530916,M,0.59,0,0.465,0.203781953284099,0.165,1.115,6.75757575757576,0.5165,0.273,0.275,10
8036783,F,0.6,1,0.45,0.032027641998058,0.14,0.837,5.97857142857143,0.37,0.177,0.2425,10
50922059,M,0.605,0,0.445,0.194701194201166,0.14,0.982,7.01428571428571,0.4295,0.2085,0.295,12
87280995,M,0.61,0,0.49,0.308616663570319,0.16,1.112,6.95,0.465,0.228,0.341,10
39536372,F,0.625,1,0.515,0.153712758472798,0.18,1.3485,7.49166666666667,0.5255,0.252,0.3925,14
39987428,M,0.66,1,0.515,0.155375440022534,0.195,1.5655,8.02820512820513,0.7345,0.353,0.386,9
62522820,I,0.255,0,0.19,0.234089351415985,0.06,0.086,1.43333333333333,0.04,0.0185,0.025,5
69785839,I,0.27,0,0.195,0.257367120546053,0.065,0.1065,1.63846153846154,0.0475,0.0225,0.0285,5
39338120,I,0.28,1,0.215,0.152981021766004,0.08,0.132,1.65,0.072,0.022,0.033,5
13516598,I,0.285,1,0.215,0.053759679496982,0.07,0.1075,1.53571428571429,0.051,0.0225,0.027,6
30569583,I,0.32,1,0.255,0.120081873866749,0.085,0.1745,2.05294117647059,0.072,0.033,0.057,8
93822096,I,0.325,0,0.24,0.325934566043927,0.07,0.152,2.17142857142857,0.0565,0.0305,0.054,8
95078916,I,0.385,0,0.28,0.329144292445113,0.1,0.2755,2.755,0.1305,0.061,0.0725,8
82867854,I,0.395,0,0.295,0.296356833430441,0.1,0.293,2.93,0.14,0.062,0.082,7
16289365,F,0.4,1,0.305,0.064698912857114,0.16,0.368,2.3,0.173,0.0705,0.105,7
7973276,I,0.405,1,0.31,0.031775099590437,0.09,0.312,3.46666666666667,0.138,0.06,0.087,8
97855835,I,0.415,0,0.305,0.336100876768263,0.12,0.336,2.8,0.165,0.076,0.0805,7
16923017,I,0.42,1,0.315,0.067192200589832,0.115,0.355,3.08695652173913,0.1895,0.065,0.087,6
36698312,I,0.44,1,0.305,0.143184195617206,0.115,0.379,3.29565217391304,0.162,0.091,0.11,9
15442709,I,0.445,1,0.32,0.061363502127634,0.12,0.378,3.15,0.152,0.0825,0.12,8
48957932,M,0.45,1,0.35,0.187784194968137,0.13,0.4655,3.58076923076923,0.2075,0.1045,0.135,8
40650368,F,0.455,1,0.355,0.157813721446585,1.13,0.594,0.525663716814159,0.332,0.116,0.1335,8
3940577,M,0.46,1,0.345,0.015716558549544,0.12,0.4935,4.1125,0.2435,0.1175,0.132,8
7574351,M,0.46,1,0.345,0.030188418803905,0.11,0.4595,4.17727272727273,0.235,0.0885,0.116,7
98915782,M,0.465,0,0.36,0.338707034893483,0.11,0.4955,4.50454545454546,0.2665,0.085,0.121,7
61194888,I,0.465,0,0.355,0.229714210509407,0.09,0.4325,4.80555555555556,0.2005,0.074,0.1275,9
9132175,F,0.475,1,0.38,0.036381531237767,0.14,0.689,4.92142857142857,0.3165,0.1315,0.1955,7
49916521,I,0.48,1,0.35,0.191168497876237,0.135,0.5465,4.04814814814815,0.2735,0.0995,0.158,8
84547974,M,0.485,0,0.39,0.301078480087421,0.135,0.617,4.57037037037037,0.25,0.1345,0.1635,8
10030715,I,0.49,1,0.37,0.039949757487569,0.11,0.538,4.89090909090909,0.271,0.1035,0.139,8
64796794,M,0.5,0,0.39,0.241497157467258,0.135,0.7815,5.78888888888889,0.361,0.1575,0.2385,9
49960758,F,0.5,1,0.38,0.191324290774715,0.14,0.6355,4.53928571428571,0.277,0.143,0.1785,8
85909878,M,0.505,0,0.385,0.304856989272972,0.13,0.6435,4.95,0.3135,0.149,0.1515,7
20894677,M,0.525,1,0.385,0.082755103754739,0.1,0.5115,5.115,0.246,0.1005,0.1455,8
4452924,M,0.535,1,0.42,0.017758728495692,0.125,0.738,5.904,0.355,0.1895,0.1795,8
37995819,F,0.535,1,0.42,0.148011773394116,0.13,0.699,5.37692307692308,0.3125,0.1565,0.2035,8
48683750,F,0.54,1,0.385,0.186813254586535,0.14,0.7655,5.46785714285714,0.3265,0.116,0.2365,10
16453752,F,0.54,1,0.42,0.065345992865383,0.13,0.7505,5.77307692307692,0.368,0.1675,0.1845,9
45725433,F,0.545,1,0.43,0.176255875853039,0.16,0.844,5.275,0.3945,0.1855,0.231,9
60325605,M,0.55,0,0.41,0.226830817178514,0.13,0.8705,6.69615384615385,0.4455,0.2115,0.213,9
22372776,I,0.55,1,0.42,0.088515429382268,0.115,0.668,5.80869565217391,0.2925,0.137,0.209,11
99069361,F,0.565,0,0.44,0.339082394309363,0.135,0.83,6.14814814814815,0.393,0.1735,0.238,9
50225082,M,0.58,0,0.45,0.192254449119503,0.12,0.8685,7.2375,0.418,0.1475,0.2605,8
66833562,F,0.58,0,0.435,0.248040309249047,0.15,0.839,5.59333333333333,0.3485,0.207,0.192,7
3319660,F,0.585,1,0.485,0.013241095536318,0.15,1.079,7.19333333333333,0.4145,0.2115,0.356,11
54672062,M,0.595,0,0.465,0.207714658010204,0.15,0.919,6.12666666666667,0.4335,0.1765,0.262,9
24148022,F,0.6,1,0.47,0.095408526401656,0.19,1.1345,5.97105263157895,0.492,0.2595,0.3375,10
89712182,F,0.61,0,0.43,0.315173041652313,0.14,0.909,6.49285714285714,0.438,0.2,0.22,8
93992765,M,0.61,0,0.48,0.326372664676613,0.165,1.2435,7.53636363636364,0.5575,0.2675,0.372,8
65975179,F,0.62,0,0.49,0.245293437550932,0.16,1.056,6.6,0.493,0.244,0.2725,9
38955787,M,0.645,1,0.495,0.151568243415124,0.15,1.2095,8.06333333333333,0.603,0.2225,0.339,9
25544110,M,0.65,1,0.5,0.100808784095723,0.14,1.238,8.84285714285714,0.6165,0.2355,0.32,8
54685940,F,0.665,0,0.525,0.207762334188031,0.21,1.644,7.82857142857143,0.818,0.3395,0.4275,10
1505468,M,0.685,1,0.55,0.006005721330738,0.2,1.7725,8.8625,0.813,0.387,0.49,11
49782369,F,0.69,1,0.54,0.190695843070868,0.195,1.2525,6.42307692307692,0.73,0.3975,0.462,12
47899453,F,0.705,1,0.57,0.184028739944705,0.185,1.761,9.51891891891892,0.747,0.3725,0.488,10
30649391,F,0.71,1,0.5,0.120385693549927,0.15,1.3165,8.77666666666667,0.6835,0.2815,0.28,10
95883614,M,0.72,0,0.585,0.331179349424055,0.22,1.914,8.7,0.9155,0.448,0.479,11
73981279,F,0.72,0,0.575,0.270293202612573,0.215,2.1,9.76744186046512,0.8565,0.4825,0.602,12
84764853,F,0.73,0,0.555,0.301683131279471,0.18,1.6895,9.38611111111111,0.6555,0.1965,0.4935,10
20112662,M,0.775,1,0.57,0.079700216195531,0.22,2.032,9.23636363636364,0.735,0.4755,0.6585,17
46741756,F,0.505,1,0.39,0.179899419972878,0.115,0.66,5.73913043478261,0.3045,0.1555,0.175,8
9480948,M,0.53,1,0.425,0.037766920391152,0.13,0.7455,5.73461538461538,0.2995,0.1355,0.245,10
78056808,F,0.505,0,0.385,0.282471713639552,0.115,0.616,5.35652173913043,0.243,0.1075,0.21,11
99171922,I,0.405,0,0.305,0.339332744987977,0.09,0.2825,3.13888888888889,0.114,0.0575,0.095,7
71441360,M,0.415,0,0.3,0.262514267734661,0.1,0.3355,3.355,0.1545,0.0685,0.095,7
88689569,M,0.5,0,0.39,0.312432468657976,0.145,0.651,4.48965517241379,0.273,0.132,0.22,11
75753646,M,0.425,0,0.33,0.275635734537507,0.08,0.361,4.5125,0.134,0.0825,0.125,7
66305670,M,0.47,0,0.35,0.246352880545097,0.1,0.4775,4.775,0.1885,0.0885,0.175,8
79605722,F,0.4,0,0.31,0.287000611978216,0.115,0.3465,3.01304347826087,0.1475,0.0695,0.115,10
22869431,I,0.37,1,0.29,0.090446739287155,0.1,0.25,2.5,0.1025,0.0505,0.085,10
7423791,M,0.5,1,0.38,0.029589460463385,0.155,0.66,4.25806451612903,0.2655,0.1365,0.215,19
85099325,I,0.41,0,0.31,0.302613448947961,0.11,0.315,2.86363636363636,0.124,0.082,0.095,9
35065384,M,0.375,1,0.29,0.13707597023238,0.1,0.276,2.76,0.1175,0.0565,0.085,9
69547171,F,0.49,0,0.385,0.256620133790372,0.125,0.5395,4.316,0.2175,0.128,0.165,11
17684494,M,0.585,1,0.48,0.070184905098993,0.185,1.04,5.62162162162162,0.434,0.265,0.285,10
60630967,M,0.595,0,0.455,0.227845430530679,0.155,1.041,6.71612903225806,0.416,0.2105,0.365,14
49359756,F,0.675,1,0.55,0.18920478837553,0.18,1.6885,9.38055555555555,0.562,0.3705,0.6,15
47369423,M,0.665,1,0.535,0.182141014290251,0.225,2.1835,9.70444444444444,0.7535,0.391,0.885,27
46622376,M,0.62,1,0.49,0.179472329157033,0.17,1.2105,7.12058823529412,0.5185,0.2555,0.335,13
82518939,I,0.325,0,0.25,0.295367961867187,0.055,0.166,3.01818181818182,0.076,0.051,0.045,5
16694009,I,0.455,1,0.355,0.066291404930727,0.08,0.452,5.65,0.2165,0.0995,0.125,9
63533296,M,0.525,0,0.405,0.237394360052225,0.13,0.7185,5.52692307692308,0.3265,0.1975,0.175,8
21629201,I,0.385,1,0.29,0.08561993056335,0.09,0.232,2.57777777777778,0.0855,0.0495,0.08,7
75726760,I,0.13,0,0.095,0.275555220688544,0.035,0.0105,0.3,0.005,0.0065,0.0035,4
77558270,I,0.18,0,0.13,0.281002291395021,0.045,0.0275,0.611111111111111,0.0125,0.01,0.009,3
26582141,I,0.31,1,0.225,0.104811623238824,0.05,0.1445,2.89,0.0675,0.0385,0.045,6
84831380,F,0.375,0,0.29,0.301868383783117,0.08,0.282,3.525,0.1405,0.0725,0.08,7
55652436,F,0.48,0,0.38,0.211073775943324,0.12,0.608,5.06666666666667,0.2705,0.1405,0.185,8
87740551,I,0.455,0,0.37,0.309866788125808,0.125,0.433,3.464,0.201,0.1265,0.145,9
75065874,M,0.425,0,0.325,0.273570968810195,0.1,0.3295,3.295,0.1365,0.0725,0.11,7
42203799,I,0.475,1,0.36,0.163501357593037,0.11,0.4555,4.14090909090909,0.177,0.0965,0.145,9
78166749,F,0.435,0,0.35,0.282794994893015,0.12,0.4585,3.82083333333333,0.192,0.1,0.13,11
89294791,F,0.29,0,0.21,0.314057465660706,0.075,0.275,3.66666666666667,0.113,0.0675,0.035,6
76369484,M,0.385,0,0.295,0.277475441398355,0.095,0.335,3.52631578947368,0.147,0.094,0.09,7
43375740,M,0.47,1,0.375,0.167767691311205,0.115,0.4265,3.70869565217391,0.1685,0.0755,0.15,8
15104992,F,0.5,1,0.4,0.060031829624678,0.125,0.5765,4.612,0.2395,0.126,0.185,10
27444874,I,0.4,1,0.31,0.108130105326727,0.1,0.127,1.27,0.106,0.071,0.085,7
37201332,M,0.62,1,0.51,0.145058534256414,0.175,1.1505,6.57428571428571,0.4375,0.2265,0.4,12
67492523,M,0.595,0,0.47,0.250138365004796,0.15,0.8915,5.94333333333333,0.359,0.2105,0.245,12
76928450,M,0.585,0,0.455,0.279137780996223,0.14,0.97,6.92857142857143,0.462,0.185,0.295,9
10812534,M,0.32,1,0.24,0.043051866216399,0.08,0.18,2.25,0.08,0.0385,0.055,6
5060947,F,0.52,1,0.41,0.020181643280292,0.125,0.6985,5.588,0.2945,0.1625,0.215,10
26857621,M,0.44,1,0.35,0.105872089125678,0.11,0.4585,4.16818181818182,0.2,0.0885,0.13,9
28829190,F,0.44,1,0.33,0.113438345118774,0.115,0.4005,3.48260869565217,0.143,0.113,0.12,8
95860068,M,0.565,0,0.425,0.331120024628881,0.1,0.7145,7.145,0.3055,0.166,0.18,12
29302737,F,0.56,1,0.425,0.115249382822223,0.125,0.932,7.456,0.361,0.213,0.335,9
59602452,F,0.59,0,0.455,0.224420576425541,0.175,0.966,5.52,0.391,0.2455,0.31,10
77647189,F,0.57,0,0.465,0.28126479401995,0.18,0.9995,5.55277777777778,0.405,0.277,0.295,16
7072997,M,0.68,1,0.53,0.028193666373378,0.205,1.496,7.29756097560976,0.5825,0.337,0.465,14
49323232,F,0.45,1,0.36,0.189075779480925,0.125,0.5065,4.052,0.222,0.105,0.16,10
40082699,I,0.32,1,0.24,0.155726248283092,0.075,0.1735,2.31333333333333,0.076,0.0355,0.05,7
78303114,I,0.46,0,0.35,0.283195587463017,0.11,0.3945,3.58636363636364,0.1685,0.0865,0.125,9
31065040,M,0.47,1,0.37,0.121966797721604,0.105,0.4665,4.44285714285714,0.2025,0.1015,0.155,10
73574963,M,0.455,0,0.35,0.269058460856567,0.105,0.401,3.81904761904762,0.1575,0.083,0.135,9
38096869,F,0.415,1,0.325,0.148386758947948,0.115,0.3455,3.00434782608696,0.1405,0.0765,0.11,9
93588135,M,0.465,0,0.35,0.325332860435172,0.12,0.5205,4.3375,0.2015,0.1625,0.185,11
14911205,M,0.46,1,0.375,0.059267392217937,0.135,0.4935,3.65555555555556,0.186,0.0845,0.17,12
93636398,M,0.415,0,0.31,0.32545709031333,0.09,0.3245,3.60555555555556,0.1305,0.0735,0.115,8
63416799,M,0.27,0,0.195,0.237014403315258,0.07,0.106,1.51428571428571,0.0465,0.018,0.036,7
9465028,M,0.445,1,0.355,0.03770369594285,0.11,0.4415,4.01363636363636,0.1805,0.1035,0.1505,10
11202890,F,0.745,1,0.585,0.044599752984674,0.19,1.966,10.3473684210526,0.8435,0.437,0.5855,18
56783543,F,0.4,0,0.3,0.214926638908171,0.115,0.3025,2.6304347826087,0.1335,0.0465,0.0935,8
6936297,I,0.28,1,0.2,0.027649649787007,0.075,0.1225,1.63333333333333,0.0545,0.0115,0.035,5
68043190,M,0.55,0,0.44,0.251884485679213,0.135,0.879,6.51111111111111,0.368,0.2095,0.265,10
89816877,M,0.58,0,0.46,0.31545220943693,0.165,1.2275,7.43939393939394,0.473,0.1965,0.435,16
15194410,M,0.61,1,0.5,0.060384486591563,0.165,1.2715,7.70606060606061,0.4915,0.185,0.49,12
14970860,M,0.62,1,0.495,0.059502738957058,0.175,1.806,10.32,0.643,0.3285,0.725,17
32562966,M,0.56,1,0.42,0.127647716793409,0.195,0.8085,4.14615384615385,0.3025,0.1795,0.285,14
27010839,F,0.64,1,0.51,0.106461565112151,0.2,1.3905,6.9525,0.61,0.3315,0.41,12
81079655,M,0.69,0,0.55,0.291258740833639,0.2,1.8465,9.2325,0.732,0.472,0.57,19
32623471,F,0.715,1,0.565,0.12787660969789,0.24,2.1995,9.16458333333333,0.7245,0.465,0.885,17
18543187,F,0.71,1,0.565,0.073554842137907,0.195,1.817,9.31794871794872,0.785,0.492,0.49,11
96857724,F,0.55,0,0.47,0.333621918138377,0.15,0.897,5.98,0.377,0.184,0.29,9
77010566,M,0.375,0,0.305,0.279381390587908,0.09,0.3245,3.60555555555556,0.1395,0.0565,0.095,5
62517520,F,0.61,0,0.45,0.234071961891977,0.16,1.136,7.1,0.414,0.311,0.3,9
65136193,I,0.38,0,0.28,0.242593558912717,0.085,0.2735,3.21764705882353,0.115,0.061,0.085,6
26805929,F,0.37,1,0.275,0.105673157641553,0.085,0.2405,2.82941176470588,0.104,0.0535,0.07,5
86458608,M,0.335,0,0.235,0.306366993347582,0.085,0.1545,1.81764705882353,0.066,0.0345,0.045,6
50801014,I,0.165,0,0.115,0.194276883446771,0.015,0.0145,0.966666666666667,0.0055,0.003,0.005,4
98810552,M,0.285,0,0.21,0.338449513945795,0.075,0.1185,1.58,0.055,0.0285,0.04,7
21276857,I,0.19,1,0.13,0.08424625817657,0.03,0.0295,0.983333333333333,0.0155,0.015,0.01,6
69360708,I,0.215,0,0.15,0.256035674123677,0.03,0.0385,1.28333333333333,0.0115,0.005,0.01,5
92426688,M,0.595,0,0.465,0.322326307904677,0.125,0.799,6.392,0.3245,0.2,0.23,10
79833696,F,0.645,0,0.5,0.287662511566734,0.17,1.1845,6.96764705882353,0.4805,0.274,0.355,13
43917483,M,0.575,1,0.45,0.169732568577903,0.185,0.925,5,0.342,0.197,0.35,12
40794521,F,0.57,1,0.45,0.15834305143684,0.17,1.098,6.45882352941177,0.414,0.187,0.405,20
53964161,F,0.58,0,0.45,0.205277891002083,0.235,1.071,4.55744680851064,0.3,0.206,0.395,14
50325188,F,0.595,0,0.48,0.192606404211408,0.2,0.975,4.875,0.358,0.2035,0.34,15
34084523,F,0.595,1,0.47,0.133389949732097,0.25,1.283,5.132,0.462,0.2475,0.445,14
77370711,F,0.625,0,0.42,0.280447992456086,0.165,1.0595,6.42121212121212,0.358,0.165,0.445,21
53109722,M,0.535,0,0.42,0.202324294290553,0.165,0.9195,5.57272727272727,0.3355,0.1985,0.26,16
25474942,M,0.55,1,0.43,0.100541680130022,0.16,0.9295,5.809375,0.317,0.1735,0.355,13
8892735,M,0.495,1,0.4,0.035430178164249,0.155,0.8085,5.21612903225806,0.2345,0.1155,0.35,6
95333268,I,0.32,0,0.235,0.329789231523037,0.08,0.1485,1.85625,0.064,0.031,0.045,6
45896573,M,0.445,1,0.34,0.17687061154295,0.12,0.4475,3.72916666666667,0.193,0.1035,0.13,9
41788646,F,0.52,1,0.4,0.161984935270573,0.125,0.6865,5.492,0.295,0.1715,0.185,9
85976913,M,0.495,0,0.385,0.305041840249707,0.135,0.6335,4.69259259259259,0.2,0.1225,0.26,14
286045,M,0.47,1,0.37,0.001141153846746,0.135,0.547,4.05185185185185,0.222,0.1325,0.17,12
87329228,F,0.49,0,0.37,0.30874810528689,0.14,0.585,4.17857142857143,0.243,0.115,0.195,10
24587199,M,0.58,1,0.47,0.097109335840588,0.165,0.927,5.61818181818182,0.3215,0.1985,0.315,11
10906003,M,0.645,1,0.495,0.043422562103313,0.185,1.4935,8.07297297297297,0.5265,0.2785,0.455,15
47805473,F,0.575,1,0.485,0.183694372577696,0.165,1.0405,6.30606060606061,0.419,0.264,0.3,14
31794557,I,0.215,1,0.17,0.12473688597839,0.055,0.0605,1.1,0.0205,0.014,0.02,6
2281300,I,0.43,1,0.325,0.009100280997763,0.11,0.3675,3.34090909090909,0.1355,0.0935,0.12,13
99763192,I,0.26,0,0.215,0.340771062118048,0.08,0.099,1.2375,0.037,0.0255,0.045,5
32872487,I,0.37,1,0.28,0.128818170961948,0.09,0.233,2.58888888888889,0.0905,0.0545,0.07,11
43021831,I,0.405,1,0.305,0.166481579276872,0.105,0.3625,3.45238095238095,0.1565,0.0705,0.125,10
31639283,I,0.27,1,0.19,0.124147821016199,0.08,0.081,1.0125,0.0265,0.0195,0.03,6
97142391,F,0.68,0,0.55,0.334331387401487,0.2,1.596,7.98,0.525,0.4075,0.585,21
82544942,F,0.65,0,0.515,0.295441757091013,0.195,1.4005,7.18205128205128,0.5195,0.36,0.44,13
24114436,F,0.645,1,0.49,0.095278383568664,0.215,1.406,6.53953488372093,0.4265,0.2285,0.51,25
87985607,M,0.57,0,0.405,0.310531358311325,0.16,0.9245,5.778125,0.3445,0.2185,0.295,19
